workerid,proliferate.condition,block,content,question_type,response,rt,short_trigger,slide_number_in_experiment,trigger,trigger_class,error
1140,default,block2,garage,ai,0.25,1015,MC,39,MC,MC,
1140,default,block2,isabella,ai,0.85,3039,discover,40,discover,C,
1140,default,block2,pizza,ai,0.18,1720,MC,41,MC,MC,
1140,default,block2,sophia,ai,0.75,1129,reveal,42,reveal,C,
1140,default,block2,olivia,ai,0.77,1863,confirm,43,confirm,C,
1140,default,block2,jayden,ai,0.81,1057,prove,44,prove,C,
1140,default,block2,emma,ai,0.2,1808,be_right,45,be_right,C,
1140,default,block2,josie,ai,0.82,1623,think,46,think,C,
1140,default,block2,ballet,ai,0.82,1704,MC,47,MC,MC,
1140,default,block2,kids,ai,0.79,1690,MC,48,MC,MC,
1140,default,block2,julian,ai,0.16,2367,be_annoyed,49,be_annoyed,C,
1140,default,block2,owen,ai,0.87,1496,hear,50,hear,C,
1140,default,block2,charley,ai,0.8,2000,establish,51,establish,C,
1140,default,block2,josh,ai,0.73,1559,pretend,52,pretend,C,
1140,default,block2,hat,ai,0.27,1481,MC,53,MC,MC,
1140,default,block2,tony,ai,0.81,2376,announce,54,announce,C,
1140,default,block2,mary,ai,0.79,1144,admit,55,admit,C,
1140,default,block2,emily,ai,0.8,1032,say,56,say,C,
1140,default,block2,jon,ai,0.17,1896,see,57,see,C,
1145,default,block1,josie,projective,0.16,170644,pretend,5,pretend,C,
1145,default,block1,mary,projective,0.78,19871,establish,6,establish,C,
1145,default,block1,danny,projective,0.63,6589,admit,7,admit,C,
1145,default,block1,pizza,projective,1,9685,MC,8,MC,MC,
1145,default,block1,julian,projective,0.9,9280,confess,9,confess,C,
1145,default,block1,charley,projective,0.41,11818,announce,10,announce,C,
1145,default,block1,muffins,projective,0.85,15067,MC,11,MC,MC,
1145,default,block1,isabella,projective,0.85,9732,acknowledge,12,acknowledge,C,
1145,default,block1,garage,projective,0.98,7268,MC,13,MC,MC,
1145,default,block1,sophia,projective,0.04,12037,be_right,14,be_right,C,
1145,default,block1,owen,projective,0.53,46477,say,15,say,C,
1145,default,block1,zoe,projective,0.35,16685,suggest,16,suggest,C,
1145,default,block1,jackson,projective,0.76,25409,hear,17,hear,C,
1145,default,block1,frank,projective,0.18,8426,prove,18,prove,C,
1145,default,block1,emma,projective,0.22,18384,inform,19,inform,C,
1145,default,block1,tony,projective,0.18,40094,think,20,think,C,
1145,default,block1,olivia,projective,0.89,15566,reveal,21,reveal,C,
1145,default,block1,kids,projective,1,7325,MC,22,MC,MC,
1145,default,block1,mia,projective,0.33,8069,demonstrate,23,demonstrate,C,
1145,default,block1,jon,projective,0.82,18551,discover,24,discover,C,
1145,default,block1,hat,projective,0.98,5077,MC,25,MC,MC,
1145,default,block1,emily,projective,0.95,6457,know,26,know,C,
1145,default,block1,grace,projective,0.8,4688,confirm,27,confirm,C,
1145,default,block1,jayden,projective,0.86,4537,see,28,see,C,
1145,default,block1,josh,projective,0.8,6746,be_annoyed,29,be_annoyed,C,
1145,default,block1,ballet,projective,0.9,6304,MC,30,MC,MC,
1145,default,block2,charley,ai,0.22,11336,announce,32,announce,C,
1145,default,block2,kids,ai,0.73,6177,MC,33,MC,MC,
1145,default,block2,grace,ai,0.23,6506,confirm,34,confirm,C,
1145,default,block2,jon,ai,0.21,6214,discover,35,discover,C,
1145,default,block2,tony,ai,0.24,9013,think,36,think,C,
1145,default,block2,muffins,ai,0.88,5511,MC,37,MC,MC,
1145,default,block2,hat,ai,0.79,5980,MC,38,MC,MC,
1145,default,block2,owen,ai,0.03,16128,say,39,say,C,
1145,default,block2,emma,ai,0.21,13587,inform,40,inform,C,
1145,default,block2,jackson,ai,0.1,3253,hear,41,hear,C,
1145,default,block2,pizza,ai,0.82,4177,MC,42,MC,MC,
1145,default,block2,josie,ai,0.07,2575,pretend,43,pretend,C,
1145,default,block2,sophia,ai,0.23,5152,be_right,44,be_right,C,
1145,default,block2,isabella,ai,0.21,16340,acknowledge,45,acknowledge,C,
1145,default,block2,garage,ai,0.89,3034,MC,46,MC,MC,
1145,default,block2,olivia,ai,0.09,6505,reveal,47,reveal,C,
1145,default,block2,danny,ai,0.19,6504,admit,48,admit,C,
1145,default,block2,josh,ai,0.19,4394,be_annoyed,49,be_annoyed,C,
1145,default,block2,zoe,ai,0.26,7059,suggest,50,suggest,C,
1145,default,block2,mary,ai,0.12,4678,establish,51,establish,C,
1145,default,block2,julian,ai,0.16,3345,confess,52,confess,C,
1145,default,block2,jayden,ai,0.14,2649,see,53,see,C,
1145,default,block2,ballet,ai,0.92,3051,MC,54,MC,MC,
1145,default,block2,mia,ai,0.17,4098,demonstrate,55,demonstrate,C,
1145,default,block2,frank,ai,0.17,4007,prove,56,prove,C,
1145,default,block2,emily,ai,0.15,4337,know,57,know,C,
1141,default,block1,owen,ai,0.81,15755,confess,5,confess,C,
1141,default,block1,olivia,ai,0.18,16133,admit,6,admit,C,
1141,default,block1,josie,ai,0.2,12471,reveal,7,reveal,C,
1141,default,block1,frank,ai,0.15,10790,demonstrate,8,demonstrate,C,
1141,default,block1,mia,ai,0.27,8095,pretend,9,pretend,C,
1141,default,block1,danny,ai,0.7,8360,prove,10,prove,C,
1141,default,block1,ballet,ai,0.89,8047,MC,11,MC,MC,
1141,default,block1,emily,ai,0.12,6498,hear,12,hear,C,
1141,default,block1,charley,ai,0.5,7298,see,13,see,C,
1141,default,block1,sophia,ai,0.35,4901,discover,14,discover,C,
1141,default,block1,muffins,ai,0.58,12271,MC,15,MC,MC,
1141,default,block1,jackson,ai,0.35,6168,establish,16,establish,C,
1141,default,block1,josh,ai,0.36,6013,be_annoyed,17,be_annoyed,C,
1141,default,block1,julian,ai,0.7,5731,inform,18,inform,C,
1141,default,block1,tony,ai,0.53,8544,confirm,19,confirm,C,
1141,default,block1,garage,ai,0.97,7915,MC,20,MC,MC,
1141,default,block1,grace,ai,0.23,6768,say,21,say,C,
1141,default,block1,pizza,ai,0.98,4527,MC,22,MC,MC,
1141,default,block1,isabella,ai,0.14,5627,suggest,23,suggest,C,
1141,default,block1,mary,ai,0.71,5831,announce,24,announce,C,
1141,default,block1,jayden,ai,0.29,4114,think,25,think,C,
1141,default,block1,jon,ai,0.31,3315,acknowledge,26,acknowledge,C,
1141,default,block1,kids,ai,1,5321,MC,27,MC,MC,
1141,default,block1,hat,ai,0.99,3751,MC,28,MC,MC,
1141,default,block1,zoe,ai,0.11,3544,know,29,know,C,
1141,default,block1,emma,ai,0.35,5265,be_right,30,be_right,C,
1141,default,block2,isabella,projective,0.06,15136,suggest,32,suggest,C,
1141,default,block2,danny,projective,0.95,7357,prove,33,prove,C,
1141,default,block2,mary,projective,0.97,3723,announce,34,announce,C,
1141,default,block2,jayden,projective,0.06,7155,think,35,think,C,
1141,default,block2,pizza,projective,0.95,5974,MC,36,MC,MC,
1141,default,block2,tony,projective,0.97,6079,confirm,37,confirm,C,
1141,default,block2,emily,projective,0.88,8839,hear,38,hear,C,
1141,default,block2,jon,projective,0.95,6089,acknowledge,39,acknowledge,C,
1141,default,block2,julian,projective,0.99,4591,inform,40,inform,C,
1141,default,block2,garage,projective,1,5814,MC,41,MC,MC,
1141,default,block2,jackson,projective,0.98,5616,establish,42,establish,C,
1141,default,block2,mia,projective,0.04,16626,pretend,43,pretend,C,
1141,default,block2,josie,projective,0.98,6146,reveal,44,reveal,C,
1141,default,block2,sophia,projective,0.98,3247,discover,45,discover,C,
1141,default,block2,charley,projective,0.08,5746,see,46,see,C,
1141,default,block2,emma,projective,0.07,5093,be_right,47,be_right,C,
1141,default,block2,grace,projective,0.04,4895,say,48,say,C,
1141,default,block2,owen,projective,0.95,7374,confess,49,confess,C,
1141,default,block2,frank,projective,0.12,4706,demonstrate,50,demonstrate,C,
1141,default,block2,olivia,projective,0.95,6458,admit,51,admit,C,
1141,default,block2,muffins,projective,0.97,5299,MC,52,MC,MC,
1141,default,block2,hat,projective,0.96,8191,MC,53,MC,MC,
1141,default,block2,josh,projective,0.95,7562,be_annoyed,54,be_annoyed,C,
1141,default,block2,kids,projective,0.98,4207,MC,55,MC,MC,
1141,default,block2,ballet,projective,0.99,2756,MC,56,MC,MC,
1141,default,block2,zoe,projective,0.99,4182,know,57,know,C,
1142,default,block1,mia,ai,0.79,22392,acknowledge,5,acknowledge,C,
1142,default,block1,grace,ai,0.06,13879,confirm,6,confirm,C,
1142,default,block1,frank,ai,0.04,9857,be_right,7,be_right,C,
1142,default,block1,julian,ai,0.02,7216,pretend,8,pretend,C,
1142,default,block1,hat,ai,1,7298,MC,9,MC,MC,
1142,default,block1,tony,ai,1,6994,see,10,see,C,
1142,default,block1,olivia,ai,0,6738,establish,11,establish,C,
1142,default,block1,owen,ai,0.07,28091,suggest,12,suggest,C,
1142,default,block1,danny,ai,0.98,10262,be_annoyed,13,be_annoyed,C,
1142,default,block1,jon,ai,0.97,5571,know,14,know,C,
1142,default,block1,sophia,ai,0.13,14104,say,15,say,C,
1142,default,block1,zoe,ai,0.05,12842,think,16,think,C,
1142,default,block1,emily,ai,0.01,14103,demonstrate,17,demonstrate,C,
1142,default,block1,kids,ai,0.96,13835,MC,18,MC,MC,
1142,default,block1,mary,ai,0.97,5622,discover,19,discover,C,
1142,default,block1,ballet,ai,0.99,5712,MC,20,MC,MC,
1142,default,block1,pizza,ai,0.97,4818,MC,21,MC,MC,
1142,default,block1,garage,ai,0.99,5844,MC,22,MC,MC,
1142,default,block1,jayden,ai,0.85,16162,announce,23,announce,C,
1142,default,block1,josie,ai,0.9,7811,confess,24,confess,C,
1142,default,block1,muffins,ai,0.97,31845,MC,25,MC,MC,
1142,default,block1,josh,ai,0.07,7865,prove,26,prove,C,
1142,default,block1,jackson,ai,0.98,5750,hear,27,hear,C,
1142,default,block1,charley,ai,0.77,7275,inform,28,inform,C,
1142,default,block1,isabella,ai,0.97,7422,reveal,29,reveal,C,
1142,default,block1,emma,ai,0.96,5135,admit,30,admit,C,
1142,default,block2,mary,projective,0.81,19299,discover,32,discover,C,
1142,default,block2,garage,projective,0.98,9201,MC,33,MC,MC,
1142,default,block2,tony,projective,0.96,7571,see,34,see,C,
1142,default,block2,emily,projective,0.01,7879,demonstrate,35,demonstrate,C,
1142,default,block2,danny,projective,0.91,37270,be_annoyed,36,be_annoyed,C,
1142,default,block2,isabella,projective,0.84,5463,reveal,37,reveal,C,
1142,default,block2,josh,projective,0.14,6653,prove,38,prove,C,
1142,default,block2,hat,projective,0.97,4741,MC,39,MC,MC,
1142,default,block2,jayden,projective,0.47,8484,announce,40,announce,C,
1142,default,block2,olivia,projective,0.19,5927,establish,41,establish,C,
1142,default,block2,jon,projective,0.95,8157,know,42,know,C,
1142,default,block2,sophia,projective,0.79,5963,say,43,say,C,
1142,default,block2,charley,projective,0.71,24499,inform,44,inform,C,
1142,default,block2,mia,projective,0.71,6984,acknowledge,45,acknowledge,C,
1142,default,block2,grace,projective,0.27,15795,confirm,46,confirm,C,
1142,default,block2,kids,projective,0.93,28560,MC,47,MC,MC,
1142,default,block2,owen,projective,0.17,6302,suggest,48,suggest,C,
1142,default,block2,zoe,projective,0.03,15052,think,49,think,C,
1142,default,block2,frank,projective,0.02,4844,be_right,50,be_right,C,
1142,default,block2,muffins,projective,0.96,4376,MC,51,MC,MC,
1142,default,block2,josie,projective,0.96,8119,confess,52,confess,C,
1142,default,block2,emma,projective,0.28,24190,admit,53,admit,C,
1142,default,block2,julian,projective,0.01,11283,pretend,54,pretend,C,
1142,default,block2,jackson,projective,0.35,4659,hear,55,hear,C,
1142,default,block2,pizza,projective,0.99,6363,MC,56,MC,MC,
1142,default,block2,ballet,projective,0.99,3820,MC,57,MC,MC,
1148,default,block1,ballet,projective,0.98,10845,MC,5,MC,MC,
1148,default,block1,danny,projective,0.58,13323,prove,6,prove,C,
1148,default,block1,jon,projective,0.91,9045,acknowledge,7,acknowledge,C,
1148,default,block1,tony,projective,0.99,7233,be_annoyed,8,be_annoyed,C,
1148,default,block1,pizza,projective,1,8959,MC,9,MC,MC,
1148,default,block1,sophia,projective,0.88,7908,confirm,10,confirm,C,
1148,default,block1,hat,projective,0.99,7069,MC,11,MC,MC,
1148,default,block1,emma,projective,0.1,9447,pretend,12,pretend,C,
1148,default,block1,julian,projective,0.33,10762,be_right,13,be_right,C,
1148,default,block1,mia,projective,0.7,11553,suggest,14,suggest,C,
1148,default,block1,josie,projective,0.71,7225,announce,15,announce,C,
1148,default,block1,charley,projective,0.89,7176,admit,16,admit,C,
1148,default,block1,muffins,projective,0.98,4836,MC,17,MC,MC,
1148,default,block1,kids,projective,1,5889,MC,18,MC,MC,
1148,default,block1,emily,projective,0.93,6902,hear,19,hear,C,
1148,default,block1,grace,projective,0.96,4494,say,20,say,C,
1148,default,block1,owen,projective,0.77,7292,confess,21,confess,C,
1148,default,block1,jackson,projective,0.97,7087,inform,22,inform,C,
1148,default,block1,josh,projective,0.88,7058,think,23,think,C,
1148,default,block1,olivia,projective,0.9,8521,establish,24,establish,C,
1148,default,block1,frank,projective,0.89,4894,demonstrate,25,demonstrate,C,
1148,default,block1,zoe,projective,0.87,3295,reveal,26,reveal,C,
1148,default,block1,mary,projective,0.93,3676,see,27,see,C,
1148,default,block1,garage,projective,0.98,5858,MC,28,MC,MC,
1148,default,block1,isabella,projective,0.95,5947,discover,29,discover,C,
1148,default,block1,jayden,projective,0.98,4017,know,30,know,C,
1148,default,block2,hat,ai,0.87,8423,MC,32,MC,MC,
1148,default,block2,julian,ai,0.33,10843,be_right,33,be_right,C,
1148,default,block2,mia,ai,0.31,11216,suggest,34,suggest,C,
1148,default,block2,isabella,ai,0.24,2711,discover,35,discover,C,
1148,default,block2,tony,ai,0.26,6036,be_annoyed,36,be_annoyed,C,
1148,default,block2,josie,ai,0.11,3228,announce,37,announce,C,
1148,default,block2,emma,ai,0.15,2282,pretend,38,pretend,C,
1148,default,block2,zoe,ai,0.12,2740,reveal,39,reveal,C,
1148,default,block2,mary,ai,0.19,3063,see,40,see,C,
1148,default,block2,josh,ai,0.14,3422,think,41,think,C,
1148,default,block2,frank,ai,0.16,2624,demonstrate,42,demonstrate,C,
1148,default,block2,sophia,ai,0.07,4730,confirm,43,confirm,C,
1148,default,block2,jayden,ai,0.1,2448,know,44,know,C,
1148,default,block2,ballet,ai,0.99,4106,MC,45,MC,MC,
1148,default,block2,muffins,ai,0.99,7752,MC,46,MC,MC,
1148,default,block2,pizza,ai,0.97,3042,MC,47,MC,MC,
1148,default,block2,jon,ai,0.25,3764,acknowledge,48,acknowledge,C,
1148,default,block2,kids,ai,0.97,4437,MC,49,MC,MC,
1148,default,block2,danny,ai,0.14,3208,prove,50,prove,C,
1148,default,block2,charley,ai,0.18,3794,admit,51,admit,C,
1148,default,block2,garage,ai,0.95,3852,MC,52,MC,MC,
1148,default,block2,jackson,ai,0.24,4935,inform,53,inform,C,
1148,default,block2,emily,ai,0.15,4349,hear,54,hear,C,
1148,default,block2,owen,ai,0.16,2848,confess,55,confess,C,
1148,default,block2,grace,ai,0.09,2388,say,56,say,C,
1148,default,block2,olivia,ai,0.17,2048,establish,57,establish,C,
1149,default,block1,zoe,ai,0.66,21935,inform,5,inform,C,
1149,default,block1,josh,ai,0.05,11960,announce,6,announce,C,
1149,default,block1,jon,ai,0.12,8579,know,7,know,C,
1149,default,block1,kids,ai,0.7,10781,MC,8,MC,MC,
1149,default,block1,frank,ai,0.21,8298,reveal,9,reveal,C,
1149,default,block1,jackson,ai,0.88,7282,establish,10,establish,C,
1149,default,block1,olivia,ai,0.03,11342,suggest,11,suggest,C,
1149,default,block1,mia,ai,0.04,5963,acknowledge,12,acknowledge,C,
1149,default,block1,grace,ai,0.53,11929,hear,13,hear,C,
1149,default,block1,charley,ai,0.65,9957,confess,14,confess,C,
1149,default,block1,danny,ai,0.1,8626,be_annoyed,15,be_annoyed,C,
1149,default,block1,josie,ai,0.26,6972,demonstrate,16,demonstrate,C,
1149,default,block1,muffins,ai,0.98,8877,MC,17,MC,MC,
1149,default,block1,mary,ai,0.34,12561,pretend,18,pretend,C,
1149,default,block1,emma,ai,0.96,6536,confirm,19,confirm,C,
1149,default,block1,owen,ai,0.3,5405,see,20,see,C,
1149,default,block1,ballet,ai,0.69,5763,MC,21,MC,MC,
1149,default,block1,garage,ai,0.81,5610,MC,22,MC,MC,
1149,default,block1,pizza,ai,0.56,11853,MC,23,MC,MC,
1149,default,block1,sophia,ai,0.72,4617,discover,24,discover,C,
1149,default,block1,isabella,ai,0.88,4751,prove,25,prove,C,
1149,default,block1,tony,ai,0.01,9325,be_right,26,be_right,C,
1149,default,block1,hat,ai,0.6,6936,MC,27,MC,MC,
1149,default,block1,jayden,ai,0.07,5053,think,28,think,C,
1149,default,block1,julian,ai,0.65,3918,say,29,say,C,
1149,default,block1,emily,ai,0.79,5227,admit,30,admit,C,
1149,default,block2,jayden,projective,0.13,13764,think,32,think,C,
1149,default,block2,owen,projective,0.92,11427,see,33,see,C,
1149,default,block2,emily,projective,0.94,5916,admit,34,admit,C,
1149,default,block2,charley,projective,0.82,8008,confess,35,confess,C,
1149,default,block2,garage,projective,0.99,8030,MC,36,MC,MC,
1149,default,block2,isabella,projective,0.07,5740,prove,37,prove,C,
1149,default,block2,jon,projective,0.33,10537,know,38,know,C,
1149,default,block2,olivia,projective,0.26,7121,suggest,39,suggest,C,
1149,default,block2,josh,projective,0.78,10046,announce,40,announce,C,
1149,default,block2,jackson,projective,0.66,4979,establish,41,establish,C,
1149,default,block2,danny,projective,1,10666,be_annoyed,42,be_annoyed,C,
1149,default,block2,hat,projective,0.99,6595,MC,43,MC,MC,
1149,default,block2,zoe,projective,0.71,8451,inform,44,inform,C,
1149,default,block2,pizza,projective,0.99,4753,MC,45,MC,MC,
1149,default,block2,emma,projective,0.08,7732,confirm,46,confirm,C,
1149,default,block2,josie,projective,0.46,6665,demonstrate,47,demonstrate,C,
1149,default,block2,mary,projective,0,7982,pretend,48,pretend,C,
1149,default,block2,grace,projective,0.99,6423,hear,49,hear,C,
1149,default,block2,muffins,projective,0.99,4349,MC,50,MC,MC,
1149,default,block2,julian,projective,0.68,6557,say,51,say,C,
1149,default,block2,frank,projective,1,6622,reveal,52,reveal,C,
1149,default,block2,tony,projective,0.17,9537,be_right,53,be_right,C,
1149,default,block2,kids,projective,1,4826,MC,54,MC,MC,
1149,default,block2,mia,projective,1,5250,acknowledge,55,acknowledge,C,
1149,default,block2,ballet,projective,0.99,4195,MC,56,MC,MC,
1149,default,block2,sophia,projective,0.99,6396,discover,57,discover,C,
1147,default,block1,isabella,ai,0.63,25670,confirm,5,confirm,C,
1147,default,block1,zoe,ai,0.62,8068,confess,6,confess,C,
1147,default,block1,jon,ai,0.94,5372,see,7,see,C,
1147,default,block1,muffins,ai,0.94,10776,MC,8,MC,MC,
1147,default,block1,emma,ai,0.67,9542,know,9,know,C,
1147,default,block1,josie,ai,0.75,6444,establish,10,establish,C,
1147,default,block1,tony,ai,0.42,5001,be_annoyed,11,be_annoyed,C,
1147,default,block1,owen,ai,0.35,6008,prove,12,prove,C,
1147,default,block1,danny,ai,0.85,205347,suggest,13,suggest,C,
1147,default,block1,mia,ai,0.23,7266,pretend,14,pretend,C,
1147,default,block1,sophia,ai,0.61,5325,announce,15,announce,C,
1147,default,block1,jayden,ai,0.65,4386,demonstrate,16,demonstrate,C,
1147,default,block1,hat,ai,0.78,6686,MC,17,MC,MC,
1147,default,block1,charley,ai,0.67,3825,say,18,say,C,
1147,default,block1,jackson,ai,0.63,21258,admit,19,admit,C,
1147,default,block1,mary,ai,0.9,4084,acknowledge,20,acknowledge,C,
1147,default,block1,josh,ai,0.72,6404,reveal,21,reveal,C,
1147,default,block1,pizza,ai,0.9,3930,MC,22,MC,MC,
1147,default,block1,frank,ai,0.72,2794,inform,23,inform,C,
1147,default,block1,olivia,ai,0.82,5334,discover,24,discover,C,
1147,default,block1,garage,ai,0.85,10070,MC,25,MC,MC,
1147,default,block1,emily,ai,1,6477,be_right,26,be_right,C,
1147,default,block1,ballet,ai,0.83,2979,MC,27,MC,MC,
1147,default,block1,julian,ai,0.92,3540,hear,28,hear,C,
1147,default,block1,kids,ai,0.75,24689,MC,29,MC,MC,
1147,default,block1,grace,ai,0.4,6180,think,30,think,C,
1147,default,block2,hat,projective,0.78,7158,MC,32,MC,MC,
1147,default,block2,sophia,projective,0.4,5698,announce,33,announce,C,
1147,default,block2,mary,projective,0.67,6878,acknowledge,34,acknowledge,C,
1147,default,block2,danny,projective,0.23,3548,suggest,35,suggest,C,
1147,default,block2,mia,projective,0.07,4782,pretend,36,pretend,C,
1147,default,block2,kids,projective,0.78,5264,MC,37,MC,MC,
1147,default,block2,garage,projective,0.69,3850,MC,38,MC,MC,
1147,default,block2,frank,projective,0.17,4208,inform,39,inform,C,
1147,default,block2,ballet,projective,0.77,7118,MC,40,MC,MC,
1147,default,block2,julian,projective,0.63,7026,hear,41,hear,C,
1147,default,block2,olivia,projective,0.71,3818,discover,42,discover,C,
1147,default,block2,emma,projective,0.72,4340,know,43,know,C,
1147,default,block2,isabella,projective,0.21,16743,confirm,44,confirm,C,
1147,default,block2,muffins,projective,0.8,7343,MC,45,MC,MC,
1147,default,block2,josh,projective,0.3,3733,reveal,46,reveal,C,
1147,default,block2,josie,projective,0.31,3362,establish,47,establish,C,
1147,default,block2,zoe,projective,0.48,8127,confess,48,confess,C,
1147,default,block2,tony,projective,0.33,6503,be_annoyed,49,be_annoyed,C,
1147,default,block2,owen,projective,0.18,521181,prove,50,prove,C,
1147,default,block2,jon,projective,0.66,6476,see,51,see,C,
1147,default,block2,jayden,projective,0.3,16102,demonstrate,52,demonstrate,C,
1147,default,block2,charley,projective,0.2,3198,say,53,say,C,
1147,default,block2,grace,projective,0.12,6048,think,54,think,C,
1147,default,block2,jackson,projective,0.48,64816,admit,55,admit,C,
1147,default,block2,pizza,projective,1,5170,MC,56,MC,MC,
1147,default,block2,emily,projective,0.09,5924,be_right,57,be_right,C,
1146,default,block1,grace,projective,0.09,19308,demonstrate,5,demonstrate,C,
1146,default,block1,julian,projective,0.06,14810,suggest,6,suggest,C,
1146,default,block1,josh,projective,0,15581,pretend,7,pretend,C,
1146,default,block1,hat,projective,0.99,7382,MC,8,MC,MC,
1146,default,block1,garage,projective,1,6957,MC,9,MC,MC,
1146,default,block1,josie,projective,0.98,12427,discover,10,discover,C,
1146,default,block1,olivia,projective,1,11872,confess,11,confess,C,
1146,default,block1,tony,projective,0.97,17132,confirm,12,confirm,C,
1146,default,block1,zoe,projective,0.98,7103,inform,13,inform,C,
1146,default,block1,isabella,projective,0.01,14868,think,14,think,C,
1146,default,block1,muffins,projective,0.99,5282,MC,15,MC,MC,
1146,default,block1,frank,projective,0.07,19857,say,16,say,C,
1146,default,block1,mia,projective,0.06,11882,be_right,17,be_right,C,
1146,default,block1,ballet,projective,0.99,5129,MC,18,MC,MC,
1146,default,block1,mary,projective,0.97,6571,acknowledge,19,acknowledge,C,
1146,default,block1,sophia,projective,0.62,22069,prove,20,prove,C,
1146,default,block1,danny,projective,0.9,11248,be_annoyed,21,be_annoyed,C,
1146,default,block1,kids,projective,1,5478,MC,22,MC,MC,
1146,default,block1,owen,projective,1,9277,hear,23,hear,C,
1146,default,block1,emily,projective,1,11183,reveal,24,reveal,C,
1146,default,block1,pizza,projective,1,14760,MC,25,MC,MC,
1146,default,block1,jackson,projective,0.89,8079,know,26,know,C,
1146,default,block1,jon,projective,0.4,18819,establish,27,establish,C,
1146,default,block1,emma,projective,0.3,7625,announce,28,announce,C,
1146,default,block1,jayden,projective,0.99,17185,admit,29,admit,C,
1146,default,block1,charley,projective,0.99,7149,see,30,see,C,
1146,default,block2,jackson,ai,0.37,13455,know,32,know,C,
1146,default,block2,josie,ai,0.65,18497,discover,33,discover,C,
1146,default,block2,jon,ai,0.39,12621,establish,34,establish,C,
1146,default,block2,emily,ai,0.62,17810,reveal,35,reveal,C,
1146,default,block2,kids,ai,0.52,8292,MC,36,MC,MC,
1146,default,block2,zoe,ai,0.55,6651,inform,37,inform,C,
1146,default,block2,josh,ai,0.1,13971,pretend,38,pretend,C,
1146,default,block2,isabella,ai,0.16,8629,think,39,think,C,
1146,default,block2,emma,ai,0.51,8830,announce,40,announce,C,
1146,default,block2,olivia,ai,0.55,7583,confess,41,confess,C,
1146,default,block2,charley,ai,0.56,6869,see,42,see,C,
1146,default,block2,ballet,ai,0.68,8570,MC,43,MC,MC,
1146,default,block2,sophia,ai,0.5,7111,prove,44,prove,C,
1146,default,block2,danny,ai,0.4,7748,be_annoyed,45,be_annoyed,C,
1146,default,block2,julian,ai,0.23,7060,suggest,46,suggest,C,
1146,default,block2,mia,ai,0.38,8866,be_right,47,be_right,C,
1146,default,block2,owen,ai,0.51,14123,hear,48,hear,C,
1146,default,block2,pizza,ai,0.56,11367,MC,49,MC,MC,
1146,default,block2,muffins,ai,0.52,4192,MC,50,MC,MC,
1146,default,block2,mary,ai,0.59,9120,acknowledge,51,acknowledge,C,
1146,default,block2,grace,ai,0.55,12736,demonstrate,52,demonstrate,C,
1146,default,block2,garage,ai,0.48,8265,MC,53,MC,MC,
1146,default,block2,hat,ai,0.6,6879,MC,54,MC,MC,
1146,default,block2,frank,ai,0.33,4900,say,55,say,C,
1146,default,block2,jayden,ai,0.47,12236,admit,56,admit,C,
1146,default,block2,tony,ai,0.49,3498,confirm,57,confirm,C,
1143,default,block1,julian,ai,0.2,29593,establish,5,establish,C,
